order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO50858,125,5165,2012-12-06,2012-12-13,2012-12-18,2071,1,2071.0
SO50859,48,13504,2012-12-06,2012-12-13,2012-12-18,2443,1,2443.0
SO50860,123,16506,2012-12-07,2012-12-14,2012-12-19,2071,1,2071.0
SO50861,125,16536,2012-12-07,2012-12-14,2012-12-19,2071,1,2071.0
SO50862,125,16543,2012-12-07,2012-12-14,2012-12-19,2071,1,2071.0
SO50863,125,16554,2012-12-07,2012-12-14,2012-12-19,2071,1,2071.0
SO50864,125,2413,2012-12-07,2012-12-14,2012-12-19,2071,1,2071.0
SO50865,122,584,2012-12-07,2012-12-14,2012-12-19,2049,1,2049.0
SO50866,39,4993,2012-12-07,2012-12-14,2012-12-19,783,1,783.0
SO50867,38,4966,2012-12-07,2012-12-14,2012-12-19,783,1,783.0
SO50868,131,3475,2012-12-07,2012-12-14,2012-12-19,1000,1,1000.0
SO50869,130,14227,2012-12-07,2012-12-14,2012-12-19,1000,1,1000.0
SO50870,123,4766,2012-12-07,2012-12-14,2012-12-19,2071,1,2071.0
SO50871,123,5029,2012-12-07,2012-12-14,2012-12-19,2071,1,2071.0
SO50872,142,13599,2012-12-07,2012-12-14,2012-12-19,2182,1,2182.0
SO50873,141,13465,2012-12-07,2012-12-14,2012-12-19,2182,1,2182.0
SO50874,48,5572,2012-12-08,2012-12-15,2012-12-20,2443,1,2443.0
SO50875,122,1831,2012-12-08,2012-12-15,2012-12-20,2049,1,2049.0
SO50876,125,1829,2012-12-08,2012-12-15,2012-12-20,2071,1,2071.0
SO50877,123,1865,2012-12-08,2012-12-15,2012-12-20,2071,1,2071.0
SO50878,120,4735,2012-12-08,2012-12-15,2012-12-20,2049,1,2049.0
SO50879,125,4754,2012-12-08,2012-12-15,2012-12-20,2071,1,2071.0
SO50880,142,13469,2012-12-08,2012-12-15,2012-12-20,2182,1,2182.0
SO50881,48,13482,2012-12-08,2012-12-15,2012-12-20,2443,1,2443.0
SO50882,38,16475,2012-12-08,2012-12-15,2012-12-20,783,1,783.0
SO50883,140,7047,2012-12-08,2012-12-15,2012-12-20,2182,1,2182.0
SO50884,122,16545,2012-12-09,2012-12-16,2012-12-21,2049,1,2049.0
SO50885,124,16574,2012-12-09,2012-12-16,2012-12-21,2071,1,2071.0
SO50886,50,8050,2012-12-09,2012-12-16,2012-12-21,2443,1,2443.0
SO50887,140,5598,2012-12-09,2012-12-16,2012-12-21,2182,1,2182.0
SO50888,130,8918,2012-12-09,2012-12-16,2012-12-21,1000,1,1000.0
SO50889,123,574,2012-12-09,2012-12-16,2012-12-21,2071,1,2071.0
SO50890,48,2986,2012-12-09,2012-12-16,2012-12-21,2443,1,2443.0
SO50891,36,4978,2012-12-09,2012-12-16,2012-12-21,783,1,783.0
SO50892,121,4755,2012-12-09,2012-12-16,2012-12-21,2049,1,2049.0
SO50893,123,5030,2012-12-09,2012-12-16,2012-12-21,2071,1,2071.0
SO50894,120,5162,2012-12-09,2012-12-16,2012-12-21,2049,1,2049.0
SO50895,121,16557,2012-12-10,2012-12-17,2012-12-22,2049,1,2049.0
SO50896,124,16571,2012-12-10,2012-12-17,2012-12-22,2071,1,2071.0
SO50897,123,434,2012-12-10,2012-12-17,2012-12-22,2071,1,2071.0
SO50898,143,2950,2012-12-10,2012-12-17,2012-12-22,2182,1,2182.0
SO50899,39,4985,2012-12-10,2012-12-17,2012-12-22,783,1,783.0
SO50900,132,14237,2012-12-10,2012-12-17,2012-12-22,1000,1,1000.0
SO50901,123,4835,2012-12-10,2012-12-17,2012-12-22,2071,1,2071.0
SO50902,48,13508,2012-12-10,2012-12-17,2012-12-22,2443,1,2443.0
SO50903,50,13588,2012-12-10,2012-12-17,2012-12-22,2443,1,2443.0
SO50904,142,13592,2012-12-10,2012-12-17,2012-12-22,2182,1,2182.0
SO50905,123,16578,2012-12-11,2012-12-18,2012-12-23,2071,1,2071.0
SO50906,142,6949,2012-12-11,2012-12-18,2012-12-23,2182,1,2182.0
SO50907,132,6896,2012-12-11,2012-12-18,2012-12-23,1000,1,1000.0
SO50908,120,2256,2012-12-11,2012-12-18,2012-12-23,2049,1,2049.0
SO50909,125,2556,2012-12-11,2012-12-18,2012-12-23,2071,1,2071.0
SO50910,38,10037,2012-12-11,2012-12-18,2012-12-23,783,1,783.0
SO50911,125,1869,2012-12-11,2012-12-18,2012-12-23,2071,1,2071.0
SO50912,130,14233,2012-12-11,2012-12-18,2012-12-23,1000,1,1000.0
SO50913,48,13483,2012-12-11,2012-12-18,2012-12-23,2443,1,2443.0
SO50914,38,16486,2012-12-11,2012-12-18,2012-12-23,783,1,783.0
SO50915,39,16494,2012-12-11,2012-12-18,2012-12-23,783,1,783.0
SO50916,124,16533,2012-12-12,2012-12-19,2012-12-24,2071,1,2071.0
SO50917,142,5535,2012-12-12,2012-12-19,2012-12-24,2182,1,2182.0
SO50918,48,5549,2012-12-12,2012-12-19,2012-12-24,2443,1,2443.0
SO50919,142,7029,2012-12-12,2012-12-19,2012-12-24,2182,1,2182.0
SO50920,125,573,2012-12-12,2012-12-19,2012-12-24,2071,1,2071.0
SO50921,40,10519,2012-12-12,2012-12-19,2012-12-24,783,1,783.0
SO50922,37,10039,2012-12-12,2012-12-19,2012-12-24,783,1,783.0
SO50923,39,4986,2012-12-12,2012-12-19,2012-12-24,783,1,783.0
SO50924,125,4734,2012-12-12,2012-12-19,2012-12-24,2071,1,2071.0
SO50925,125,4792,2012-12-12,2012-12-19,2012-12-24,2071,1,2071.0
SO50926,124,4801,2012-12-12,2012-12-19,2012-12-24,2071,1,2071.0
SO50927,50,13506,2012-12-12,2012-12-19,2012-12-24,2443,1,2443.0
SO50928,143,13594,2012-12-12,2012-12-19,2012-12-24,2182,1,2182.0
SO50929,134,14244,2012-12-12,2012-12-19,2012-12-24,1000,1,1000.0
SO50930,130,6952,2012-12-13,2012-12-20,2012-12-25,1000,1,1000.0
SO50931,142,5571,2012-12-13,2012-12-20,2012-12-25,2182,1,2182.0
SO50932,131,6887,2012-12-13,2012-12-20,2012-12-25,1000,1,1000.0
SO50933,37,8924,2012-12-13,2012-12-20,2012-12-25,783,1,783.0
SO50934,123,2258,2012-12-13,2012-12-20,2012-12-25,2071,1,2071.0
SO50935,45,4982,2012-12-13,2012-12-20,2012-12-25,783,1,783.0
SO50936,50,13607,2012-12-13,2012-12-20,2012-12-25,2443,1,2443.0
SO50937,125,16510,2012-12-14,2012-12-21,2012-12-26,2071,1,2071.0
SO50938,142,6985,2012-12-14,2012-12-21,2012-12-26,2182,1,2182.0
SO50939,134,6899,2012-12-14,2012-12-21,2012-12-26,1000,1,1000.0
SO50940,121,2410,2012-12-14,2012-12-21,2012-12-26,2049,1,2049.0
SO50941,41,8519,2012-12-14,2012-12-21,2012-12-26,783,1,783.0
SO50942,124,431,2012-12-14,2012-12-21,2012-12-26,2071,1,2071.0
SO50943,120,4786,2012-12-14,2012-12-21,2012-12-26,2049,1,2049.0
SO50944,121,5171,2012-12-14,2012-12-21,2012-12-26,2049,1,2049.0
SO50945,143,13480,2012-12-14,2012-12-21,2012-12-26,2182,1,2182.0
SO50946,131,14245,2012-12-14,2012-12-21,2012-12-26,1000,1,1000.0
SO50947,123,16529,2012-12-15,2012-12-22,2012-12-27,2071,1,2071.0
SO50948,50,8039,2012-12-15,2012-12-22,2012-12-27,2443,1,2443.0
SO50949,49,8072,2012-12-15,2012-12-22,2012-12-27,2443,1,2443.0
SO50950,124,578,2012-12-15,2012-12-22,2012-12-27,2071,1,2071.0
SO50951,125,2559,2012-12-15,2012-12-22,2012-12-27,2071,1,2071.0
SO50952,41,4996,2012-12-15,2012-12-22,2012-12-27,783,1,783.0
SO50953,133,3466,2012-12-15,2012-12-22,2012-12-27,1000,1,1000.0
SO50954,120,5163,2012-12-15,2012-12-22,2012-12-27,2049,1,2049.0
SO50955,124,16470,2012-12-16,2012-12-23,2012-12-28,2071,1,2071.0
SO50956,124,16556,2012-12-16,2012-12-23,2012-12-28,2071,1,2071.0
SO50957,131,6934,2012-12-16,2012-12-23,2012-12-28,1000,1,1000.0
SO50958,140,5550,2012-12-16,2012-12-23,2012-12-28,2182,1,2182.0
SO50959,142,5562,2012-12-16,2012-12-23,2012-12-28,2182,1,2182.0
SO50960,140,6988,2012-12-16,2012-12-23,2012-12-28,2182,1,2182.0
SO50961,48,5582,2012-12-16,2012-12-23,2012-12-28,2443,1,2443.0
SO50962,141,5939,2012-12-16,2012-12-23,2012-12-28,2182,1,2182.0
SO50963,122,2406,2012-12-16,2012-12-23,2012-12-28,2049,1,2049.0
SO50964,125,1860,2012-12-16,2012-12-23,2012-12-28,2071,1,2071.0
SO50965,43,4954,2012-12-16,2012-12-23,2012-12-28,783,1,783.0
SO50966,45,4956,2012-12-16,2012-12-23,2012-12-28,783,1,783.0
SO50967,45,4967,2012-12-16,2012-12-23,2012-12-28,783,1,783.0
SO50968,43,4970,2012-12-16,2012-12-23,2012-12-28,783,1,783.0
SO50969,125,16462,2012-12-17,2012-12-24,2012-12-29,2071,1,2071.0
SO50970,122,16576,2012-12-17,2012-12-24,2012-12-29,2049,1,2049.0
SO50971,41,10547,2012-12-17,2012-12-24,2012-12-29,783,1,783.0
SO50972,130,14231,2012-12-17,2012-12-24,2012-12-29,1000,1,1000.0
SO50973,37,16604,2012-12-17,2012-12-24,2012-12-29,783,1,783.0
SO50974,130,3472,2012-12-17,2012-12-24,2012-12-29,1000,1,1000.0
SO50975,125,4790,2012-12-17,2012-12-24,2012-12-29,2071,1,2071.0
SO50976,121,4795,2012-12-17,2012-12-24,2012-12-29,2049,1,2049.0
SO50977,125,5159,2012-12-17,2012-12-24,2012-12-29,2071,1,2071.0
SO50978,49,13505,2012-12-17,2012-12-24,2012-12-29,2443,1,2443.0
SO50979,122,16461,2012-12-18,2012-12-25,2012-12-30,2049,1,2049.0
SO50980,124,16542,2012-12-18,2012-12-25,2012-12-30,2071,1,2071.0
SO50981,48,8033,2012-12-18,2012-12-25,2012-12-30,2443,1,2443.0
SO50982,50,8075,2012-12-18,2012-12-25,2012-12-30,2443,1,2443.0
SO50983,45,10518,2012-12-18,2012-12-25,2012-12-30,783,1,783.0
SO50984,41,8904,2012-12-18,2012-12-25,2012-12-30,783,1,783.0
SO50985,130,3483,2012-12-18,2012-12-25,2012-12-30,1000,1,1000.0
SO50986,131,3487,2012-12-18,2012-12-25,2012-12-30,1000,1,1000.0
SO50987,133,3497,2012-12-18,2012-12-25,2012-12-30,1000,1,1000.0
SO50988,122,5166,2012-12-18,2012-12-25,2012-12-30,2049,1,2049.0
SO50989,143,13484,2012-12-18,2012-12-25,2012-12-30,2182,1,2182.0
SO50990,141,13507,2012-12-18,2012-12-25,2012-12-30,2182,1,2182.0
SO50991,141,13587,2012-12-18,2012-12-25,2012-12-30,2182,1,2182.0
SO50992,41,16473,2012-12-18,2012-12-25,2012-12-30,783,1,783.0
SO50993,36,16474,2012-12-18,2012-12-25,2012-12-30,783,1,783.0
SO50994,39,16487,2012-12-18,2012-12-25,2012-12-30,783,1,783.0
SO50995,121,16525,2012-12-19,2012-12-26,2012-12-31,2049,1,2049.0
SO50996,125,16546,2012-12-19,2012-12-26,2012-12-31,2071,1,2071.0
SO50997,49,6986,2012-12-19,2012-12-26,2012-12-31,2443,1,2443.0
SO50998,130,8318,2012-12-19,2012-12-26,2012-12-31,1000,1,1000.0
SO50999,43,8506,2012-12-19,2012-12-26,2012-12-31,783,1,783.0
SO51000,38,16472,2012-12-19,2012-12-26,2012-12-31,783,1,783.0
SO51001,120,16469,2012-12-20,2012-12-27,2013-01-01,2049,1,2049.0
SO51002,142,6978,2012-12-20,2012-12-27,2013-01-01,2182,1,2182.0
SO51003,143,7007,2012-12-20,2012-12-27,2013-01-01,2182,1,2182.0
SO51004,49,2980,2012-12-20,2012-12-27,2013-01-01,2443,1,2443.0
SO51005,37,4992,2012-12-20,2012-12-27,2013-01-01,783,1,783.0
SO51006,134,3463,2012-12-20,2012-12-27,2013-01-01,1000,1,1000.0
SO51007,133,14236,2012-12-20,2012-12-27,2013-01-01,1000,1,1000.0
SO51008,125,4832,2012-12-20,2012-12-27,2013-01-01,2071,1,2071.0
SO51009,124,5031,2012-12-20,2012-12-27,2013-01-01,2071,1,2071.0
SO51010,120,16548,2012-12-21,2012-12-28,2013-01-02,2049,1,2049.0
SO51011,49,5553,2012-12-21,2012-12-28,2013-01-02,2443,1,2443.0
SO51012,124,1848,2012-12-21,2012-12-28,2013-01-02,2071,1,2071.0
SO51013,120,579,2012-12-21,2012-12-28,2013-01-02,2049,1,2049.0
SO51014,123,585,2012-12-21,2012-12-28,2013-01-02,2071,1,2071.0
SO51015,132,6893,2012-12-21,2012-12-28,2013-01-02,1000,1,1000.0
SO51016,44,8901,2012-12-21,2012-12-28,2013-01-02,783,1,783.0
SO51017,43,4989,2012-12-21,2012-12-28,2013-01-02,783,1,783.0
SO51018,123,4753,2012-12-21,2012-12-28,2013-01-02,2071,1,2071.0
SO51019,122,4769,2012-12-21,2012-12-28,2013-01-02,2049,1,2049.0
SO51020,124,5161,2012-12-21,2012-12-28,2013-01-02,2071,1,2071.0
SO51021,49,5534,2012-12-22,2012-12-29,2013-01-03,2443,1,2443.0
SO51022,125,485,2012-12-22,2012-12-29,2013-01-03,2071,1,2071.0
SO51023,121,2519,2012-12-22,2012-12-29,2013-01-03,2049,1,2049.0
SO51024,46,10031,2012-12-22,2012-12-29,2013-01-03,783,1,783.0
SO51025,130,14228,2012-12-22,2012-12-29,2013-01-03,1000,1,1000.0
SO51026,134,14230,2012-12-22,2012-12-29,2013-01-03,1000,1,1000.0
SO51027,120,4767,2012-12-22,2012-12-29,2013-01-03,2049,1,2049.0
SO51028,139,13589,2012-12-22,2012-12-29,2013-01-03,2182,1,2182.0
SO51029,141,13477,2012-12-22,2012-12-29,2013-01-03,2182,1,2182.0
SO51030,122,16526,2012-12-23,2012-12-30,2013-01-04,2049,1,2049.0
SO51031,121,2564,2012-12-23,2012-12-30,2013-01-04,2049,1,2049.0
SO51032,43,4951,2012-12-23,2012-12-30,2013-01-04,783,1,783.0
SO51033,120,5341,2012-12-23,2012-12-30,2013-01-04,2049,1,2049.0
SO51034,139,13487,2012-12-23,2012-12-30,2013-01-04,2182,1,2182.0
SO51035,37,16488,2012-12-23,2012-12-30,2013-01-04,783,1,783.0
SO51036,131,14242,2012-12-23,2012-12-30,2013-01-04,1000,1,1000.0
SO51037,46,10670,2012-12-23,2012-12-30,2013-01-04,783,1,783.0
SO51038,122,16561,2012-12-24,2012-12-31,2013-01-05,2049,1,2049.0
SO51039,139,6954,2012-12-24,2012-12-31,2013-01-05,2182,1,2182.0
SO51040,48,8038,2012-12-24,2012-12-31,2013-01-05,2443,1,2443.0
SO51041,139,5561,2012-12-24,2012-12-31,2013-01-05,2182,1,2182.0
SO51042,143,5568,2012-12-24,2012-12-31,2013-01-05,2182,1,2182.0
SO51043,49,8051,2012-12-24,2012-12-31,2013-01-05,2443,1,2443.0
SO51044,48,6987,2012-12-24,2012-12-31,2013-01-05,2443,1,2443.0
SO51045,122,1835,2012-12-24,2012-12-31,2013-01-05,2049,1,2049.0
SO51046,143,2978,2012-12-24,2012-12-31,2013-01-05,2182,1,2182.0
SO51047,120,4757,2012-12-24,2012-12-31,2013-01-05,2049,1,2049.0
SO51048,124,4759,2012-12-24,2012-12-31,2013-01-05,2071,1,2071.0
SO51049,122,4804,2012-12-24,2012-12-31,2013-01-05,2049,1,2049.0
SO51050,125,4834,2012-12-24,2012-12-31,2013-01-05,2071,1,2071.0
SO51051,125,16570,2012-12-25,2013-01-01,2013-01-06,2071,1,2071.0
SO51052,48,7000,2012-12-25,2013-01-01,2013-01-06,2443,1,2443.0
SO51053,123,482,2012-12-25,2013-01-01,2013-01-06,2071,1,2071.0
SO51054,124,549,2012-12-25,2013-01-01,2013-01-06,2071,1,2071.0
SO51055,37,8945,2012-12-25,2013-01-01,2013-01-06,783,1,783.0
SO51056,140,2951,2012-12-25,2013-01-01,2013-01-06,2182,1,2182.0
SO51057,43,4987,2012-12-25,2013-01-01,2013-01-06,783,1,783.0
SO51058,132,3474,2012-12-25,2013-01-01,2013-01-06,1000,1,1000.0
SO51059,123,4736,2012-12-25,2013-01-01,2013-01-06,2071,1,2071.0
SO51060,123,4758,2012-12-25,2013-01-01,2013-01-06,2071,1,2071.0
SO51061,50,13606,2012-12-25,2013-01-01,2013-01-06,2443,1,2443.0
SO51062,37,16496,2012-12-25,2013-01-01,2013-01-06,783,1,783.0
SO51063,42,16502,2012-12-25,2013-01-01,2013-01-06,783,1,783.0
SO51064,120,16523,2012-12-26,2013-01-02,2013-01-07,2049,1,2049.0
SO51065,121,16541,2012-12-26,2013-01-02,2013-01-07,2049,1,2049.0
SO51066,120,16558,2012-12-26,2013-01-02,2013-01-07,2049,1,2049.0
SO51067,36,4994,2012-12-26,2013-01-02,2013-01-07,783,1,783.0
SO51068,121,4803,2012-12-26,2013-01-02,2013-01-07,2049,1,2049.0
SO51069,120,5182,2012-12-26,2013-01-02,2013-01-07,2049,1,2049.0
SO51070,139,13479,2012-12-26,2013-01-02,2013-01-07,2182,1,2182.0
SO51071,121,10657,2012-12-27,2013-01-03,2013-01-08,2049,1,2049.0
SO51072,123,16573,2012-12-27,2013-01-03,2013-01-08,2071,1,2071.0
SO51073,143,8060,2012-12-27,2013-01-03,2013-01-08,2182,1,2182.0
SO51074,122,2409,2012-12-27,2013-01-03,2013-01-08,2049,1,2049.0
SO51075,124,1852,2012-12-27,2013-01-03,2013-01-08,2071,1,2071.0
SO51076,43,4961,2012-12-27,2013-01-03,2013-01-08,783,1,783.0
SO51077,124,4731,2012-12-27,2013-01-03,2013-01-08,2071,1,2071.0
SO51078,120,4788,2012-12-27,2013-01-03,2013-01-08,2049,1,2049.0
SO51079,121,5158,2012-12-27,2013-01-03,2013-01-08,2049,1,2049.0
SO51080,139,13604,2012-12-27,2013-01-03,2013-01-08,2182,1,2182.0
SO51176,142,7241,2012-12-28,2013-01-04,2013-01-09,2443,1,2443.0
SO51176,105,7241,2012-12-28,2013-01-04,2013-01-09,9,1,9.0
SO51177,154,16875,2012-12-28,2013-01-04,2013-01-09,1215,1,1215.0
SO51177,244,16875,2012-12-28,2013-01-04,2013-01-09,35,1,35.0
SO51178,123,247,2012-12-28,2013-01-04,2013-01-09,2320,1,2320.0
SO51178,104,247,2012-12-28,2013-01-04,2013-01-09,10,1,10.0
SO51178,295,247,2012-12-28,2013-01-04,2013-01-09,5,1,5.0
SO51179,141,11432,2012-12-28,2013-01-04,2013-01-09,2443,1,2443.0
SO51179,287,11432,2012-12-28,2013-01-04,2013-01-09,33,1,33.0
SO51179,290,11432,2012-12-28,2013-01-04,2013-01-09,4,1,4.0
SO51179,281,11432,2012-12-28,2013-01-04,2013-01-09,159,1,159.0
SO51180,139,5315,2012-12-28,2013-01-04,2013-01-09,2443,1,2443.0
SO51180,105,5315,2012-12-28,2013-01-04,2013-01-09,9,1,9.0
SO51180,295,5315,2012-12-28,2013-01-04,2013-01-09,5,1,5.0
SO51180,246,5315,2012-12-28,2013-01-04,2013-01-09,35,1,35.0
SO51180,249,5315,2012-12-28,2013-01-04,2013-01-09,50,1,50.0
SO51181,143,1134,2012-12-28,2013-01-04,2013-01-09,2443,1,2443.0
SO51181,290,1134,2012-12-28,2013-01-04,2013-01-09,4,1,4.0
SO51181,287,1134,2012-12-28,2013-01-04,2013-01-09,33,1,33.0
SO51181,246,1134,2012-12-28,2013-01-04,2013-01-09,35,1,35.0
SO51182,136,12000,2012-12-28,2013-01-04,2013-01-09,1701,1,1701.0
SO51182,248,12000,2012-12-28,2013-01-04,2013-01-09,50,1,50.0
SO51183,136,9664,2012-12-28,2013-01-04,2013-01-09,1701,1,1701.0
SO51183,248,9664,2012-12-28,2013-01-04,2013-01-09,50,1,50.0
SO51184,123,265,2012-12-28,2013-01-04,2013-01-09,2320,1,2320.0
SO51184,284,265,2012-12-28,2013-01-04,2013-01-09,35,1,35.0
SO51184,289,265,2012-12-28,2013-01-04,2013-01-09,5,1,5.0
SO51184,245,265,2012-12-28,2013-01-04,2013-01-09,35,1,35.0
SO51185,152,16769,2012-12-28,2013-01-04,2013-01-09,742,1,742.0
SO51185,288,16769,2012-12-28,2013-01-04,2013-01-09,29,1,29.0
SO51185,291,16769,2012-12-28,2013-01-04,2013-01-09,5,1,5.0
SO51186,158,13341,2012-12-28,2013-01-04,2013-01-09,2384,1,2384.0
SO51187,128,11263,2012-12-28,2013-01-04,2013-01-09,540,1,540.0
SO51187,285,11263,2012-12-28,2013-01-04,2013-01-09,21,1,21.0
SO51188,128,1659,2012-12-28,2013-01-04,2013-01-09,540,1,540.0
SO51189,140,5690,2012-12-29,2013-01-05,2013-01-10,2443,1,2443.0
SO51189,244,5690,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51189,233,5690,2012-12-29,2013-01-05,2013-01-10,24,1,24.0
SO51190,135,9826,2012-12-29,2013-01-05,2013-01-10,1701,1,1701.0
SO51190,290,9826,2012-12-29,2013-01-05,2013-01-10,4,1,4.0
SO51190,286,9826,2012-12-29,2013-01-05,2013-01-10,25,1,25.0
SO51191,122,1392,2012-12-29,2013-01-05,2013-01-10,2295,1,2295.0
SO51191,104,1392,2012-12-29,2013-01-05,2013-01-10,10,1,10.0
SO51191,295,1392,2012-12-29,2013-01-05,2013-01-10,5,1,5.0
SO51191,246,1392,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51192,122,243,2012-12-29,2013-01-05,2013-01-10,2295,1,2295.0
SO51192,246,243,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51193,122,22,2012-12-29,2013-01-05,2013-01-10,2295,1,2295.0
SO51193,174,22,2012-12-29,2013-01-05,2013-01-10,22,1,22.0
SO51194,122,91,2012-12-29,2013-01-05,2013-01-10,2295,1,2295.0
SO51194,174,91,2012-12-29,2013-01-05,2013-01-10,22,1,22.0
SO51194,244,91,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51195,117,3068,2012-12-29,2013-01-05,2013-01-10,769,1,769.0
SO51195,289,3068,2012-12-29,2013-01-05,2013-01-10,5,1,5.0
SO51195,283,3068,2012-12-29,2013-01-05,2013-01-10,30,1,30.0
SO51196,126,7908,2012-12-29,2013-01-05,2013-01-10,540,1,540.0
SO51196,105,7908,2012-12-29,2013-01-05,2013-01-10,9,1,9.0
SO51196,295,7908,2012-12-29,2013-01-05,2013-01-10,5,1,5.0
SO51196,245,7908,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51196,248,7908,2012-12-29,2013-01-05,2013-01-10,50,1,50.0
SO51197,122,450,2012-12-29,2013-01-05,2013-01-10,2295,1,2295.0
SO51197,104,450,2012-12-29,2013-01-05,2013-01-10,10,1,10.0
SO51197,295,450,2012-12-29,2013-01-05,2013-01-10,5,1,5.0
SO51197,166,450,2012-12-29,2013-01-05,2013-01-10,9,1,9.0
SO51198,125,8,2012-12-29,2013-01-05,2013-01-10,2320,1,2320.0
SO51198,104,8,2012-12-29,2013-01-05,2013-01-10,10,1,10.0
SO51198,295,8,2012-12-29,2013-01-05,2013-01-10,5,1,5.0
SO51199,128,10442,2012-12-29,2013-01-05,2013-01-10,540,1,540.0
SO51199,105,10442,2012-12-29,2013-01-05,2013-01-10,9,1,9.0
SO51199,166,10442,2012-12-29,2013-01-05,2013-01-10,9,1,9.0
SO51199,295,10442,2012-12-29,2013-01-05,2013-01-10,5,1,5.0
SO51200,134,11689,2012-12-29,2013-01-05,2013-01-10,1120,1,1120.0
SO51200,244,11689,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51201,158,16822,2012-12-29,2013-01-05,2013-01-10,2384,1,2384.0
SO51201,245,16822,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51202,155,15866,2012-12-29,2013-01-05,2013-01-10,1215,1,1215.0
SO51202,276,15866,2012-12-29,2013-01-05,2013-01-10,54,1,54.0
SO51203,143,7210,2012-12-30,2013-01-06,2013-01-11,2443,1,2443.0
SO51203,105,7210,2012-12-30,2013-01-06,2013-01-11,9,1,9.0
SO51203,295,7210,2012-12-30,2013-01-06,2013-01-11,5,1,5.0
SO51204,139,2521,2012-12-30,2013-01-06,2013-01-11,2443,1,2443.0
SO51205,124,242,2012-12-30,2013-01-06,2013-01-11,2320,1,2320.0
SO51205,104,242,2012-12-30,2013-01-06,2013-01-11,10,1,10.0
SO51205,295,242,2012-12-30,2013-01-06,2013-01-11,5,1,5.0
SO51205,245,242,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51206,121,402,2012-12-30,2013-01-06,2013-01-11,2295,1,2295.0
SO51206,104,402,2012-12-30,2013-01-06,2013-01-11,10,1,10.0
SO51206,295,402,2012-12-30,2013-01-06,2013-01-11,5,1,5.0
SO51206,166,402,2012-12-30,2013-01-06,2013-01-11,9,1,9.0
SO51207,125,340,2012-12-30,2013-01-06,2013-01-11,2320,1,2320.0
SO51207,104,340,2012-12-30,2013-01-06,2013-01-11,10,1,10.0
SO51207,295,340,2012-12-30,2013-01-06,2013-01-11,5,1,5.0
SO51207,246,340,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51208,143,12236,2012-12-30,2013-01-06,2013-01-11,2443,1,2443.0
SO51208,245,12236,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51209,113,2061,2012-12-30,2013-01-06,2013-01-11,565,1,565.0
SO51209,174,2061,2012-12-30,2013-01-06,2013-01-11,22,1,22.0
SO51209,244,2061,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51209,234,2061,2012-12-30,2013-01-06,2013-01-11,24,1,24.0
SO51210,121,263,2012-12-30,2013-01-06,2013-01-11,2295,1,2295.0
SO51210,245,263,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51211,146,2843,2012-12-30,2013-01-06,2013-01-11,742,1,742.0
SO51211,279,2843,2012-12-30,2013-01-06,2013-01-11,9,1,9.0
SO51212,131,13606,2012-12-30,2013-01-06,2013-01-11,1120,1,1120.0
SO51212,286,13606,2012-12-30,2013-01-06,2013-01-11,25,1,25.0
SO51212,290,13606,2012-12-30,2013-01-06,2013-01-11,4,1,4.0
SO51212,246,13606,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51212,277,13606,2012-12-30,2013-01-06,2013-01-11,54,1,54.0
SO51213,161,17204,2012-12-30,2013-01-06,2013-01-11,2384,1,2384.0
SO51213,245,17204,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51214,129,8767,2012-12-30,2013-01-06,2013-01-11,540,1,540.0
SO51214,105,8767,2012-12-30,2013-01-06,2013-01-11,9,1,9.0
SO51214,295,8767,2012-12-30,2013-01-06,2013-01-11,5,1,5.0
SO51215,121,110,2012-12-30,2013-01-06,2013-01-11,2295,1,2295.0
SO51215,284,110,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51216,124,119,2012-12-30,2013-01-06,2013-01-11,2320,1,2320.0
SO51216,174,119,2012-12-30,2013-01-06,2013-01-11,22,1,22.0
SO51216,104,119,2012-12-30,2013-01-06,2013-01-11,10,1,10.0
SO51216,295,119,2012-12-30,2013-01-06,2013-01-11,5,1,5.0
SO51216,166,119,2012-12-30,2013-01-06,2013-01-11,9,1,9.0
SO51217,123,451,2012-12-30,2013-01-06,2013-01-11,2320,1,2320.0
SO51217,289,451,2012-12-30,2013-01-06,2013-01-11,5,1,5.0
SO51217,284,451,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51217,259,451,2012-12-30,2013-01-06,2013-01-11,2,1,2.0
SO51218,106,945,2012-12-30,2013-01-06,2013-01-11,540,1,540.0
